index,size,hash,stream_offset,label,head16
954,222606,0x6538F66A,2718906368,UNKNOWN,ff3bef94000000e00003658e00000000
955,2042503,0x65612E70,1672663040,UNKNOWN,ff3bef9400000140001f2a8700000000
956,1523754,0x656E83AF,1389309952,UNKNOWN,ff3bef94000000d00017402a00000000
957,240109,0x65859BB1,924071936,UNKNOWN,ff3bef94000000f00003a9ed00000000
958,700788,0x658BAD3D,1822576640,UNKNOWN,ff3bef94000000a4000ab17400000000
959,65807,0x659E8823,2219165696,UNKNOWN,ff3bef94000000780001010f00000000
960,1455219,0x65B274F5,1052319744,UNKNOWN,ff3bef94000000d00016347300000000
961,252966912,0x65B53F79,5311397888,UNKNOWN,08000000044ffc0380001404a398bd16
962,416618,0x65DDB5D7,904857600,UNKNOWN,ff3bef940000007800065b6a00000000
963,2284,0x6622AC71,2722684928,UNKNOWN,f0985030000008ec000008ec00000000
964,427793,0x6636196F,901347328,UNKNOWN,ff3bef94000000780006871100000000
965,242273,0x664EAD49,935239680,UNKNOWN,ff3bef94000000780003b26100000000
966,1156,0x66545888,2734843904,UNKNOWN,ff3bef94000000540000048400000000
967,4788224,0x66931D74,4626108416,UNKNOWN,080000000cb5fc01c0010203bd0d1cc5
968,384069,0x66A1FFF1,915302400,UNKNOWN,ff3bef94000000780005dc4500000000
969,1231233,0x66A8DBDB,1109356544,UNKNOWN,ff3bef94000000a80012c98100000000
970,724226,0x66ABA48C,1769920512,UNKNOWN,ff3bef94000000a4000b0d0200000000
971,1027010,0x66B183D6,2462136320,UNKNOWN,ff3bef94000000bc000fabc200000000
972,1003802,0x66B98955,2365841408,UNKNOWN,ff3bef94000000bc000f511a00000000
973,1241,0x66BC984C,2734886912,UNKNOWN,ff3bef9400000054000004d900000000
974,1489090,0x66D66D68,1009655808,UNKNOWN,ff3bef94000000d00016b8c200000000
975,1019921,0x66FCABB0,2324611072,UNKNOWN,ff3bef94000000bc000f901100000000
976,1015277,0x67332963,2388244480,UNKNOWN,ff3bef94000000bc000f7ded00000000
977,65839,0x676BD06F,2220877824,UNKNOWN,ff3bef94000000780001012f00000000
978,1209,0x6796240C,2734651392,UNKNOWN,ff3bef9400000054000004b900000000
979,2266557,0x680F10E2,1516732416,UNKNOWN,ff3bef9400000140002295bd00000000
980,981830,0x681DBD72,2464172032,UNKNOWN,ff3bef94000000bc000efb4600000000
981,1005327,0x68367F32,2613053440,UNKNOWN,ff3bef94000000bc000f570f00000000
982,977194,0x6842647E,2314713088,UNKNOWN,ff3bef94000000bc000ee92a00000000
983,1991639,0x688857F5,1396858880,UNKNOWN,ff3bef9400000140001e63d700000000
984,169922,0x688CDBE6,77144064,UNKNOWN,ff3bef94000000a8000297c200000000
985,1149226,0x68C51131,1839863808,UNKNOWN,ff3bef94000000a40011892a00000000
986,11364,0x68CBC238,2247874560,UNKNOWN,ff3bef940000009000002c6400000000
987,609,0x68D778B6,2722682880,UNKNOWN,ff3bef94000000540000026100000000
988,27949,0x68FCCF1F,2260127744,UNKNOWN,ff3bef940000009000006d2d00000000
989,26888,0x6902954D,2241931264,UNKNOWN,ff3bef94000000900000690800000000
990,6282554,0x692BB8E3,92504064,UNKNOWN,ff3bef94000000a4005fdd3a00000000
991,1272,0x693A1AA8,2734637056,UNKNOWN,ff3bef9400000054000004f800000000
992,36843,0x6940D9B8,2222622720,UNKNOWN,ff3bef940000007800008feb00000000
993,397312,0x6959130D,2825189376,UNKNOWN,020001000001000080000000b4000000
994,1063505,0x696DAA26,2669027328,UNKNOWN,ff3bef94000000bc00103a5100000000
995,1027595,0x697FED63,2639609856,UNKNOWN,ff3bef94000000bc000fae0b00000000
996,1282,0x698F61D6,2734821376,UNKNOWN,ff3bef94000000540000050200000000
997,93210,0x699D5F73,75560960,UNKNOWN,ff3bef94000000a800016c1a00000000
998,2215924,0x69A58E59,2050619392,UNKNOWN,ff3bef94000001400021cff400000000
999,503783,0x69B7FE46,1881997312,UNKNOWN,ff3bef94000000a40007afe700000000
1000,51533824,0x69CE5F1F,4528003072,UNKNOWN,080000000095fc01c001020204c0d17f
1001,1923199,0x69CEFEA2,2046504960,UNKNOWN,ff3bef9400000140001d587f00000000
1002,242273,0x6A0EBF74,930953216,UNKNOWN,ff3bef94000000780003b26100000000
1003,1544799,0x6A3142F7,993017856,UNKNOWN,ff3bef94000000d00017925f00000000
1004,1452650,0x6A314E4A,1364711424,UNKNOWN,ff3bef94000000d000162a6a00000000
1005,1237,0x6A333D03,2734837760,UNKNOWN,ff3bef9400000054000004d500000000
1006,1012110,0x6A74989D,2308712448,UNKNOWN,ff3bef94000000bc000f718e00000000
1007,22376,0x6A8D325E,2248554496,UNKNOWN,ff3bef94000000900000576800000000
1008,1512998,0x6AB45AB8,1202470912,UNKNOWN,ff3bef94000000d00017162600000000
1009,1042521,0x6AB7DA6A,2393294848,UNKNOWN,ff3bef94000000bc000fe85900000000
1010,13595,0x6ABA3F79,2260819968,UNKNOWN,ff3bef94000000900000351b00000000
1011,1027946,0x6AC3B1B6,2632478720,UNKNOWN,ff3bef94000000bc000faf6a00000000
1012,2559721,0x6AC6E8F7,1468053504,UNKNOWN,ff3bef940000014000270ee900000000
1013,1439199,0x6AC8A946,1298292736,UNKNOWN,ff3bef94000000d00015f5df00000000
1014,14321037,0x6ACAF7FC,565485568,UNKNOWN,ff3bef94000000d400da858d00000000
1015,993718,0x6AD1F6F3,2664292352,UNKNOWN,ff3bef94000000bc000f29b600000000
1016,1274,0x6B443AF9,2734694400,UNKNOWN,ff3bef9400000054000004fa00000000
1017,454362,0x6B479DCC,73658368,UNKNOWN,ff3bef94000000a80006eeda00000000
1018,1512439,0x6B835AD5,1284812800,UNKNOWN,ff3bef94000000d0001713f700000000
1019,1031251,0x6BBB1A4E,2370916352,UNKNOWN,ff3bef94000000bc000fbc5300000000
1020,66323,0x6BC756F7,2223034368,UNKNOWN,ff3bef94000000780001031300000000
1021,1005042,0x6BFE38AB,2317645824,UNKNOWN,ff3bef94000000bc000f55f200000000
1022,65203,0x6C09F85B,2217637888,UNKNOWN,ff3bef94000000780000feb300000000
1023,2028526,0x6C16D3DC,2150404096,UNKNOWN,ff3bef9400000140001ef3ee00000000
1024,1475923,0x6C1B90B2,1028976640,UNKNOWN,ff3bef94000000d00016855300000000
1025,3295576,0x6CB47FC1,66539520,UNKNOWN,ff3bef9400000aa00032495800000000
1026,2274996,0x6CC32958,1459054592,UNKNOWN,ff3bef94000001400022b6b400000000
1027,194661,0x6CF9E318,926291968,UNKNOWN,ff3bef94000000f80002f86500000000
1028,199755,0x6D0F1131,2732097536,UNKNOWN,ff3bef940000007800030c4b00000000
1029,1693297,0x6D139C56,1250895872,UNKNOWN,ff3bef94000000d00019d67100000000
1030,1016807,0x6D410951,2520229888,UNKNOWN,ff3bef94000000bc000f83e700000000
1031,1019545,0x6D4179C1,2586529792,UNKNOWN,ff3bef94000000bc000f8e9900000000
1032,394152,0x6D470FB4,919535616,UNKNOWN,ff3bef9400000078000603a800000000
1033,994215,0x6D4903D2,2384115712,UNKNOWN,ff3bef94000000bc000f2ba700000000
1034,211980,0x6D4AB8D8,80453632,UNKNOWN,ff3bef940000013800033c0c00000000
1035,1148,0x6D4B84A9,2734804992,UNKNOWN,ff3bef94000000540000047c00000000
1036,1008307,0x6D824BA6,2451994624,UNKNOWN,ff3bef94000000bc000f62b300000000
1037,989135,0x6DB4D851,1759920128,UNKNOWN,ff3bef94000000a4000f17cf00000000
1038,1014646,0x6DC76943,2505027584,UNKNOWN,ff3bef94000000bc000f7b7600000000
1039,1014173,0x6DD59829,2513139712,UNKNOWN,ff3bef94000000bc000f799d00000000
1040,2112632,0x6E1E0D37,2102730752,UNKNOWN,ff3bef940000014000203c7800000000
1041,569344,0x6E21AAA7,2819545088,UNKNOWN,020001000001000080000000b4000000
1042,1014737,0x6E24EC9A,2281332736,UNKNOWN,ff3bef94000000bc000f7bd100000000
1043,1143,0x6E42A302,2734669824,UNKNOWN,ff3bef94000000540000047700000000
1044,2089746,0x6E5BC56D,1956186112,UNKNOWN,ff3bef9400000140001fe31200000000
1045,16078828,0x6E5C8792,2741987328,UNKNOWN,ff3bef9400001b6000f557ec00000000
1046,745472,0x6E62B18C,2832254976,UNKNOWN,0200010000010000800000002c010000
1047,585913,0x6E6CCB56,1853257728,UNKNOWN,ff3bef94000000a40008f0b900000000
1048,1966011,0x6E978A8E,1570711552,UNKNOWN,ff3bef9400000140001dffbb00000000
1049,892054,0x6EAAF8E9,1727625216,UNKNOWN,ff3bef94000000a4000d9c9600000000
1050,745472,0x6EE1F895,2827782144,UNKNOWN,0200010000010000800000002c010000
1051,1006739,0x6EFD5584,2529394688,UNKNOWN,ff3bef94000000bc000f5c9300000000
1052,213892,0x6F07B543,928749568,UNKNOWN,ff3bef94000000780003438400000000
1053,2050621,0x6F48EF49,1944172544,UNKNOWN,ff3bef9400000140001f4a3d00000000
1054,1814987,0x6F4F73E0,2129192960,UNKNOWN,ff3bef9400000140001bb1cb00000000
1055,1219,0x6F681F42,2734852096,UNKNOWN,ff3bef9400000054000004c300000000
1056,1914295,0x6FB04FB3,2040606720,UNKNOWN,ff3bef9400000140001d35b700000000
1057,1303,0x6FB80675,2734893056,UNKNOWN,ff3bef94000000540000051700000000
1058,745472,0x6FB973A4,2829273088,UNKNOWN,0200010000010000800000002c010000
1059,136037,0x6FBF3DFF,72265728,UNKNOWN,ff3bef94000000a80002136500000000
1060,60937,0x6FD89E6A,2223421440,UNKNOWN,ff3bef94000000780000ee0900000000
1061,2266303,0x6FED7A93,1407873024,UNKNOWN,ff3bef9400000140002294bf00000000
1062,986592,0x701BE0E5,2295838720,UNKNOWN,ff3bef94000000bc000f0de000000000
1063,280,0x702A2F29,2719254528,UNKNOWN,e4791207000001180000011800000000
1064,1460318,0x7042E9CF,1387847680,UNKNOWN,ff3bef94000000d00016485e00000000
1065,1498319,0x70442716,1218560000,UNKNOWN,ff3bef94000000d00016dccf00000000
1066,1013706,0x704C336A,2373974016,UNKNOWN,ff3bef94000000bc000f77ca00000000
1067,1167,0x704EB411,2734737408,UNKNOWN,ff3bef94000000540000048f00000000
1068,2174534,0x706E9E0E,966916096,UNKNOWN,ff3bef940000014000212e4600000000
1069,972645,0x707D516E,1842976768,UNKNOWN,ff3bef94000000a4000ed76500000000
1070,637788,0x70BA999F,2258761728,UNKNOWN,ff3bef94000000a80009bb5c00000000
1071,1039559,0x70C2296B,2573217792,UNKNOWN,ff3bef94000000bc000fdcc700000000
1072,1003590,0x70C259FB,2501023744,UNKNOWN,ff3bef94000000bc000f504600000000
1073,975165,0x70CA5378,2403436544,UNKNOWN,ff3bef94000000bc000ee13d00000000
1074,1501081,0x71018605,1264353280,UNKNOWN,ff3bef94000000d00016e79900000000
1075,4007648,0x71123123,2861187072,UNKNOWN,000000010000000500000002000670b2
1076,1868035,0x711A1F60,1994803200,UNKNOWN,ff3bef9400000140001c810300000000
1077,89112,0x711E2452,2228928512,UNKNOWN,ff3bef940000007800015c1800000000
1078,619859,0x712850EA,2238658560,UNKNOWN,ff3bef94000000a80009755300000000
1079,643406,0x7167A055,2249248768,UNKNOWN,ff3bef94000000a80009d14e00000000
1080,2074572,0x71DB815E,1508696064,UNKNOWN,ff3bef9400000140001fa7cc00000000
1081,986046,0x721C25AF,2618091520,UNKNOWN,ff3bef94000000bc000f0bbe00000000
1082,1808288,0x721D4CC4,1659375616,UNKNOWN,ff3bef9400000140001b97a000000000
1083,463755,0x724F30FD,910127104,UNKNOWN,ff3bef94000000780007138b00000000
1084,14254653,0x725AAFEF,536956928,UNKNOWN,ff3bef94000000d400d9823d00000000
1085,1162,0x726D2FFA,2734964736,UNKNOWN,ff3bef94000000540000048a00000000
1086,33683,0x72751F5B,938373120,UNKNOWN,ff3bef94000000a00000839300000000
1087,14270901,0x7281820D,551213056,UNKNOWN,ff3bef94000000d400d9c1b500000000
1088,659670,0x72940C3F,2229942272,UNKNOWN,ff3bef94000000a8000a10d600000000
1089,948617,0x7297E2B0,1893273600,UNKNOWN,ff3bef94000000a4000e798900000000
1090,1587706,0x72A4C8F1,1027387392,UNKNOWN,ff3bef94000000d0001839fa00000000
1091,31660,0x72E59C60,2219233280,UNKNOWN,ff3bef940000007800007bac00000000
1092,648826,0x7306C54A,2262251520,UNKNOWN,ff3bef94000000a80009e67a00000000
1093,2208954,0x73117ED7,1422714880,UNKNOWN,ff3bef94000001400021b4ba00000000
1094,833025,0x73445D9B,1740738560,UNKNOWN,ff3bef94000000a4000cb60100000000
1095,1275,0x734793BA,2734557184,UNKNOWN,ff3bef9400000054000004fb00000000
1096,1042622,0x737E052E,2496014336,UNKNOWN,ff3bef94000000bc000fe8be00000000
1097,1014822,0x738CEFC0,2566092800,UNKNOWN,ff3bef94000000bc000f7c2600000000
1098,1944391,0x73989799,1584414720,UNKNOWN,ff3bef9400000140001dab4700000000
1099,999880,0x73F815AC,2595844096,UNKNOWN,ff3bef94000000bc000f41c800000000
1100,1045913,0x73F8653C,2542675968,UNKNOWN,ff3bef94000000bc000ff59900000000
1101,1473656,0x73FD7B94,1363236864,UNKNOWN,ff3bef94000000d000167c7800000000
1102,2277358,0x7401DD3C,2005098496,UNKNOWN,ff3bef94000001400022bfee00000000
1103,1140,0x743F2A10,2734614528,UNKNOWN,ff3bef94000000540000047400000000
1104,1111,0x74502B6B,2734692352,UNKNOWN,ff3bef94000000540000045700000000
1105,1067137,0x747A3CFB,2425810944,UNKNOWN,ff3bef94000000bc0010488100000000
1106,1148,0x748A516E,2734708736,UNKNOWN,ff3bef94000000540000047c00000000
1107,212060,0x74B9430D,78039040,UNKNOWN,ff3bef940000013800033c5c00000000
1108,1515868,0x74F0B558,1050802176,UNKNOWN,ff3bef94000000d00017215c00000000
1109,13877334,0x7528883A,425066496,UNKNOWN,ff3bef94000000d400d3c05600000000
1110,2097646,0x75390C30,969091072,UNKNOWN,ff3bef9400000140002001ee00000000
1111,46538,0x75434F5B,2225319936,UNKNOWN,ff3bef94000000780000b5ca00000000
1112,1027265,0x75649C05,2622148608,UNKNOWN,ff3bef94000000bc000facc100000000
1113,2165597,0x7564D38F,1982027776,UNKNOWN,ff3bef940000014000210b5d00000000
1114,1242,0x75D0D8DC,2735017984,UNKNOWN,ff3bef9400000054000004da00000000
1115,35412,0x75D37C0C,2258044928,UNKNOWN,ff3bef940000009000008a5400000000
1116,1250539,0x75D552BF,1385132032,UNKNOWN,ff3bef94000000d0001314eb00000000
1117,1150758,0x75D70558,1905326080,UNKNOWN,ff3bef94000000a400118f2600000000
1118,106648,0x75DAC12D,2228045824,UNKNOWN,ff3bef94000000780001a09800000000
1119,290816,0x75E1E7BA,2811328512,UNKNOWN,02000100000100006000000079000000
1120,21479,0x75E4712B,2245885952,UNKNOWN,ff3bef9400000090000053e700000000
1121,73195,0x76104C5D,2220201984,UNKNOWN,ff3bef940000007800011deb00000000
1122,63375,0x76412DF9,2221555712,UNKNOWN,ff3bef94000000780000f78f00000000
1123,90586,0x76669DF8,2227081216,UNKNOWN,ff3bef9400000078000161da00000000
1124,1013546,0x767D6801,2336509952,UNKNOWN,ff3bef94000000bc000f772a00000000
1125,2428684,0x76F5A4A9,1661184000,UNKNOWN,ff3bef940000014000250f0c00000000
1126,66602,0x76FF138E,2224304128,UNKNOWN,ff3bef94000000780001042a00000000
1127,1914278,0x773B0595,1586360320,UNKNOWN,ff3bef9400000140001d35a600000000
1128,1300,0x776BB601,2735013888,UNKNOWN,ff3bef94000000540000051400000000
1129,29463,0x77958C6A,2257305600,UNKNOWN,ff3bef94000000900000731700000000
1130,22145,0x77A2814D,2245203968,UNKNOWN,ff3bef94000000900000568100000000
1131,2316920,0x77AD7195,1494919168,UNKNOWN,ff3bef940000014000235a7800000000
1132,1000806,0x77C6602E,2426880000,UNKNOWN,ff3bef94000000bc000f456600000000
1133,2008061,0x7802ED48,960884736,UNKNOWN,ff3bef9400000140001ea3fd00000000
1134,1292,0x7805F421,2734921728,UNKNOWN,ff3bef94000000540000050c00000000
1135,1008844,0x781A1ED1,2477111296,UNKNOWN,ff3bef94000000bc000f64cc00000000
1136,2300248,0x78653E8E,1666043904,UNKNOWN,ff3bef94000001400023195800000000
1137,2246611,0x7885F0E2,1633892352,UNKNOWN,ff3bef9400000140002247d300000000
1138,999994,0x78D95C26,2454036480,UNKNOWN,ff3bef94000000bc000f423a00000000
1139,392012,0x78D9F510,907229184,UNKNOWN,ff3bef94000000780005fb4c00000000
1140,1175,0x792F4861,2734600192,UNKNOWN,ff3bef94000000540000049700000000
1141,892271,0x792FAD3A,1835128832,UNKNOWN,ff3bef94000000a4000d9d6f00000000
1142,13820936,0x794A3EEC,579807232,UNKNOWN,ff3bef94000000d400d2e40800000000
1143,1503227,0x79629A83,1206999040,UNKNOWN,ff3bef94000000d00016effb00000000
1144,1526635,0x79660778,1226027008,UNKNOWN,ff3bef94000000d000174b6b00000000
1145,2088119,0x797EEB0B,2014926848,UNKNOWN,ff3bef9400000140001fdcb700000000
1146,2461024,0x79A8B44B,2111649792,UNKNOWN,ff3bef940000014000258d6000000000
1147,1015993,0x79E4341B,2555910144,UNKNOWN,ff3bef94000000bc000f80b900000000
1148,798966,0x79E826A7,1937960960,UNKNOWN,ff3bef94000000a4000c30f600000000
1149,1144,0x7A9314B4,2734583808,UNKNOWN,ff3bef94000000540000047800000000
1150,2284308,0x7A93D943,1439807488,UNKNOWN,ff3bef94000001400022db1400000000
1151,375596,0x7ACDEDEC,905697280,UNKNOWN,ff3bef94000000780005bb2c00000000
1152,938322,0x7AF55B2C,2287235072,UNKNOWN,ff3bef94000000bc000e515200000000
1153,2065228,0x7B19C9DB,2181744640,UNKNOWN,ff3bef9400000140001f834c00000000
1154,1970174,0x7B4972FB,1608269824,UNKNOWN,ff3bef9400000140001e0ffe00000000
1155,1003617,0x7B4A4DA3,1883004928,UNKNOWN,ff3bef94000000a4000f506100000000
1156,52463,0x7B9978C2,2222180352,UNKNOWN,ff3bef94000000780000ccef00000000
1157,706226,0x7BA4B99B,1763735552,UNKNOWN,ff3bef94000000a4000ac6b200000000
1158,1231233,0x7BA7C6CC,1098260480,UNKNOWN,ff3bef94000000a80012c98100000000
1159,986912,0x7BB4B36E,2469191680,UNKNOWN,ff3bef94000000bc000f0f2000000000
1160,1248,0x7BB9A8F4,2734954496,UNKNOWN,ff3bef9400000054000004e000000000
1161,61378,0x7BEF71FF,2224846848,UNKNOWN,ff3bef94000000780000efc200000000
1162,1240,0x7C045FD2,2735007744,UNKNOWN,ff3bef9400000054000004d800000000
1163,47489,0x7C0E4623,2228385792,UNKNOWN,ff3bef94000000780000b98100000000
1164,416217,0x7C130A50,2733699072,UNKNOWN,ff3bef94000000c8000659d900000000
1165,1001473,0x7C426055,2350755840,UNKNOWN,ff3bef94000000bc000f480100000000
1166,1472838,0x7C52C32F,1177067520,UNKNOWN,ff3bef94000000d00016794600000000
1167,1485002,0x7C77B649,1295333376,UNKNOWN,ff3bef94000000d00016a8ca00000000
1168,625994,0x7C77C224,2243170304,UNKNOWN,ff3bef94000000a800098d4a00000000
1169,2272333,0x7C91AAC5,1685710848,UNKNOWN,ff3bef94000001400022ac4d00000000
1170,33060,0x7C97C855,2225827840,UNKNOWN,ff3bef94000000780000812400000000
1171,953096,0x7C9E3173,1924018176,UNKNOWN,ff3bef94000000a4000e8b0800000000
1172,1028579,0x7CCC0AC4,2475087872,UNKNOWN,ff3bef94000000bc000fb1e300000000
1173,1465076,0x7D550059,1030453248,UNKNOWN,ff3bef94000000d000165af400000000
1174,1153,0x7D5ED660,2734718976,UNKNOWN,ff3bef94000000540000048100000000
1175,1464768,0x7D6856DF,1077172224,UNKNOWN,ff3bef94000000d0001659c000000000
1176,1520626,0x7DA0556B,1356201984,UNKNOWN,ff3bef94000000d0001733f200000000
1177,400309,0x7DB30765,899700736,UNKNOWN,ff3bef940000007800061bb500000000
1178,1010908,0x7DBC1D90,2715142144,UNKNOWN,ff3bef94000000bc000f6cdc00000000
1179,211969,0x7DF05B07,84283392,UNKNOWN,ff3bef940000013800033c0100000000
1180,1018872,0x7E004145,2701883392,UNKNOWN,ff3bef94000000bc000f8bf800000000
1181,565685,0x7E16A73B,2268471296,UNKNOWN,ff3bef94000000a80008a1b500000000
1182,1250402,0x7E1DADEA,1243697152,UNKNOWN,ff3bef94000000d00013146200000000
1183,966967,0x7E234F39,2292883456,UNKNOWN,ff3bef94000000bc000ec13700000000
1184,1197549,0x7E5D7388,1738706944,UNKNOWN,ff3bef94000000a4001245ed00000000
1185,98894,0x7EADF9E0,75655168,UNKNOWN,ff3bef94000000a80001824e00000000
1186,1013283,0x7EB7DE41,2297796608,UNKNOWN,ff3bef94000000bc000f762300000000
1187,366331,0x7ED66973,897875968,UNKNOWN,ff3bef9400000078000596fb00000000
1188,1160,0x7EE28AB5,2734751744,UNKNOWN,ff3bef94000000540000048800000000
1189,1231233,0x7F0454C0,1101959168,UNKNOWN,ff3bef94000000a80012c98100000000
1190,635031,0x7F072B97,1765785600,UNKNOWN,ff3bef94000000a40009b09700000000
1191,1006486,0x7F49A384,2274277376,UNKNOWN,ff3bef94000000bc000f5b9600000000
1192,1533866,0x7F6D95D9,1340975104,UNKNOWN,ff3bef94000000d0001767aa00000000
1193,2158359,0x7F7A7A9A,958726144,UNKNOWN,ff3bef94000001400020ef1700000000
1194,1302,0x7F7D4D8B,2734979072,UNKNOWN,ff3bef94000000540000051600000000
1195,622740,0x7F846E4E,2234595328,UNKNOWN,ff3bef94000000a80009809400000000
1196,1463258,0x7FAC4383,1376358400,UNKNOWN,ff3bef94000000d0001653da00000000
1197,673199,0x7FCB9EF1,2253322240,UNKNOWN,ff3bef94000000a8000a45af00000000
1198,14284445,0x7FD8E741,631834624,UNKNOWN,ff3bef94000000d400d9f69d00000000
1199,2058457,0x7FEAE0F7,1610240000,UNKNOWN,ff3bef9400000140001f68d900000000
1200,1016894,0x7FECCDEA,2359758848,UNKNOWN,ff3bef94000000bc000f843e00000000
1201,1482626,0x7FF6E903,1328957440,UNKNOWN,ff3bef94000000d000169f8200000000
1202,1935454,0x80114508,1689921536,UNKNOWN,ff3bef9400000140001d885e00000000
1203,1478356,0x803C60B9,1327478784,UNKNOWN,ff3bef94000000d000168ed400000000
1204,661414,0x80479B46,16144384,UNKNOWN,ff3bef94000000a0000a17a600000000
1205,1288,0x80507E1C,2735026176,UNKNOWN,ff3bef94000000540000050800000000
1206,97350,0x805A67ED,2227783680,UNKNOWN,ff3bef940000007800017c4600000000
1207,643072,0x8061417A,2813462528,UNKNOWN,02000100000100006000000079000000
1208,2467840,0x80920C42,3014371328,UNKNOWN,080000000c6bfc01c0010203b178a398
1209,65306,0x80C3E99B,2224963584,UNKNOWN,ff3bef94000000780000ff1a00000000
1210,960964,0x80C7F206,2313750528,UNKNOWN,ff3bef94000000bc000ea9c400000000
1211,900003,0x80FBC645,1814962176,UNKNOWN,ff3bef94000000a4000dbba300000000
1212,1275,0x810AF7AE,2734700544,UNKNOWN,ff3bef9400000054000004fb00000000
1213,51067,0x811B4986,2222358528,UNKNOWN,ff3bef94000000780000c77b00000000
1214,9982183,0x8167DD16,621850624,UNKNOWN,ff3bef94000000d4009850e700000000
1215,1519920,0x81D27F80,1259839488,UNKNOWN,ff3bef94000000d00017313000000000
1216,1167,0x8203D005,2734594048,UNKNOWN,ff3bef94000000540000048f00000000
1217,1007697,0x82324C12,2408503296,UNKNOWN,ff3bef94000000bc000f605100000000
1218,57649152,0x826E3BF9,2951516160,UNKNOWN,080000000095fc01c001020204c01f7f
1219,1014258,0x82DA5D15,2568161280,UNKNOWN,ff3bef94000000bc000f79f200000000
1220,1283,0x82EB10C1,2735034368,UNKNOWN,ff3bef94000000540000050300000000
1221,992485,0x832477DF,2467164160,UNKNOWN,ff3bef94000000bc000f24e500000000
1222,1231233,0x83658D7A,1103192064,UNKNOWN,ff3bef94000000a80012c98100000000
1223,730268,0x8366F22D,1766422528,UNKNOWN,ff3bef94000000a4000b249c00000000
1224,2255445,0x837E776B,2029541376,UNKNOWN,ff3bef940000014000226a5500000000
1225,50509,0x837FB54E,2224631808,UNKNOWN,ff3bef94000000780000c54d00000000
1226,885413,0x83880615,1877383168,UNKNOWN,ff3bef94000000a4000d82a500000000
1227,35121,0x838ABD33,2223745024,UNKNOWN,ff3bef94000000780000893100000000
1228,1907295,0x838B394D,1616269312,UNKNOWN,ff3bef9400000140001d1a5f00000000
1229,1500280,0x83A54E3A,981190656,UNKNOWN,ff3bef94000000d00016e47800000000
1230,90837,0x83E63B38,2227396608,UNKNOWN,ff3bef9400000078000162d500000000
1231,6142246,0x83F28C36,112973824,UNKNOWN,ff3bef94000000a4005db92600000000
1232,1255,0x8451D5EF,2734985216,UNKNOWN,ff3bef9400000054000004e700000000
1233,2255068,0x845BC694,1465796608,UNKNOWN,ff3bef9400000140002268dc00000000
1234,405901,0x845EE1D5,891721728,UNKNOWN,ff3bef94000000780006318d00000000
1235,1818526,0x848731CE,2208194560,UNKNOWN,ff3bef9400000140001bbf9e00000000
1236,935358,0x84878310,1799387136,UNKNOWN,ff3bef94000000a4000e45be00000000
1237,1043609,0x84978601,2338533376,UNKNOWN,ff3bef94000000bc000fec9900000000
1238,194661,0x84A27326,925898752,UNKNOWN,ff3bef94000000f80002f86500000000
1239,607384,0x84A8F62A,2235967488,UNKNOWN,ff3bef94000000a80009449800000000
1240,194661,0x84CE56B1,924915712,UNKNOWN,ff3bef94000000f80002f86500000000
1241,3191,0x84DC1E88,63488000,UNKNOWN,ff3bef940000005400000c7700000000
1242,1186579,0x852E246F,2727260160,UNKNOWN,ff3bef940000096800121b1300000000
1243,638242,0x853A3F5F,2255990784,UNKNOWN,ff3bef94000000a80009bd2200000000
1244,1012292,0x8542FF3B,2504013824,UNKNOWN,ff3bef94000000bc000f724400000000
1245,1831790,0x856FD7DD,2115944448,UNKNOWN,ff3bef9400000140001bf36e00000000
1246,2113266,0x859980D2,975464448,UNKNOWN,ff3bef940000014000203ef200000000
1247,1475370,0x85D280FB,1071720448,UNKNOWN,ff3bef94000000d00016832a00000000
1248,212194,0x85DE8196,929396736,UNKNOWN,ff3bef940000007800033ce200000000
1249,1005329,0x86044383,2431905792,UNKNOWN,ff3bef94000000bc000f571100000000
1250,1035990,0x860C4900,2564055040,UNKNOWN,ff3bef94000000bc000fced600000000
1251,2062386,0x864ECA2C,1998821376,UNKNOWN,ff3bef9400000140001f783200000000
1252,1877582,0x8655FAB1,2098511872,UNKNOWN,ff3bef9400000140001ca64e00000000
1253,1148,0x86724E04,2734757888,UNKNOWN,ff3bef94000000540000047c00000000
1254,1339,0x868363D8,2726989824,UNKNOWN,ff3bef94000000540000053b00000000
1255,476169,0x8686638A,2265036800,UNKNOWN,ff3bef94000000a80007440900000000
1256,65162,0x86C0EDF8,16840704,UNKNOWN,f09850300000fe8a0000fe8a00000000
1257,1148,0x86C7357A,2734565376,UNKNOWN,ff3bef94000000540000047c00000000
1258,941194,0x86E31772,1917069312,UNKNOWN,ff3bef94000000a4000e5c8a00000000
1259,628414,0x8714AAFF,2232641536,UNKNOWN,ff3bef94000000a8000996be00000000
1260,1995831,0x8728AB41,1618178048,UNKNOWN,ff3bef9400000140001e743700000000
1261,1250418,0x87291D5C,988958720,UNKNOWN,ff3bef94000000d00013147200000000
1262,1546211,0x8746FD5E,997646336,UNKNOWN,ff3bef94000000d0001797e300000000
1263,1039516,0x879C836F,2619078656,UNKNOWN,ff3bef94000000bc000fdc9c00000000
1264,1843005,0x87BDA123,1513046016,UNKNOWN,ff3bef9400000140001c1f3d00000000
1265,5255972,0x87D850BC,165208064,UNKNOWN,ff3bef94000000a40050332400000000
1266,1153,0x87ED893A,2734972928,UNKNOWN,ff3bef94000000540000048100000000
